benchmark,task_column,task_id,representativeness_score,leave_one_out_aggregate_correlation,useful_representativeness_score,mean_abs_similarity_to_peer_tasks,difficulty_tier,task_score,observed_mean,observed_std,strength_correlation
crustbench,crustbench/crustbench-simple-sparsehash,crustbench-simple-sparsehash,0.903655580106614,0.9011410339784129,0.3081569996316079,0.6963990137509685,easy,0.8374999999999999,0.8142857142857143,0.3419631201024521,-0.1288137072750763
lawbench,lawbench/lawbench-3-7-21-zero-shot,lawbench-3-7-21-zero-shot,0.9035231352845482,0.9020555384492529,0.20065667362806347,0.7356082893920299,easy,0.7875,0.7875,0.2224438131304172,-0.1305827513586923
hle,hle/hle/hle__673cf4fe0a06bbe311425068,hle/hle__673cf4fe0a06bbe311425068,0.9034766016870328,0.9017042433929517,0.38504328554543354,0.5618061074672566,medium,0.3875,0.3875,0.4270172713134681,0.2343046649125124
mmmlu,mmmlu/mmmlu-de-de-00027,mmmlu-de-de-00027,0.9032726159005728,0.9016188399840754,0.42229558882641277,0.7707957575291275,medium,0.575,0.575,0.4683748498798799,-0.2342878085334596
gaia,gaia/b816bfce-3d80-4913-a07d-69b752ce6377,b816bfce-3d80-4913-a07d-69b752ce6377,0.9031165405075374,0.9009009111496983,0.36018436427137884,0.4941795533649903,easy,0.7125,0.7125,0.3998046397929869,-0.1856710133065693
crmarena,crmarena/crmarena_0287_top_issue_identification,crmarena_0287_top_issue_identification,0.9030882285044061,0.899849630180241,0.2809779569667572,0.5867370120659838,medium,0.45,0.45,0.3122498999199199,-0.2894142292417763
lawbench,lawbench/lawbench-3-4-19-zero-shot,lawbench-3-4-19-zero-shot,0.9030295344363144,0.90155482024695,0.23840266031901367,0.7359051097458285,easy,0.70722975,0.70722975,0.2644350126747827,-0.1267262877323782
aider-polyglot,aider-polyglot/polyglot_rust_alphametics,polyglot_rust_alphametics,0.9029439738509362,0.9016963617687114,0.3578496496997609,0.6097081228021495,medium,0.65,0.65,0.3968626966596886,0.4228902260278943
humanevalfix,humanevalfix/python-121,python-121,0.902936768195413,0.9015070711087056,0.1524420201586883,0.8469053984171897,easy,0.9375,0.9375,0.1690968657308585,-0.095432849101809
humanevalfix,humanevalfix/python-144,python-144,0.902936768195413,0.9015070711087056,0.1524420201586883,0.8469053984171897,easy,0.9375,0.9375,0.1690968657308585,-0.095432849101809
humanevalfix,humanevalfix/python-114,python-114,0.902936768195413,0.9015070711087056,0.1524420201586883,0.8469053984171897,easy,0.9375,0.9375,0.1690968657308585,-0.095432849101809
humanevalfix,humanevalfix/python-66,python-66,0.902936768195413,0.9015070711087056,0.1524420201586883,0.8469053984171897,easy,0.9375,0.9375,0.1690968657308585,-0.095432849101809
humanevalfix,humanevalfix/python-91,python-91,0.902936768195413,0.9015070711087056,0.1524420201586883,0.8469053984171897,easy,0.9375,0.9375,0.1690968657308585,-0.095432849101809
hle,hle/hle/hle__66fd166eda2dbed1f5cc240b,hle/hle__66fd166eda2dbed1f5cc240b,0.9029025007459569,0.9011201534193146,0.32470817864290924,0.5651945051464762,medium,0.5125,0.5125,0.3603383826349893,0.2239206846584303
labbench,labbench/figqa-0098,figqa-0098,0.902816427105181,0.9012121678797151,0.3459337272506542,0.6160422862768916,medium,0.3875,0.3875,0.3838538133196022,0.1261218188606695
seal0,seal0/106,106,0.9027983476865141,0.8980472459275267,0.3167128848891424,0.4404905759624973,easy,0.725,0.725,0.3526683994916471,0.237942231540037
crmarena,crmarena/crmarena_0310_top_issue_identification,crmarena_0310_top_issue_identification,0.9027615553984848,0.8995126262039782,0.2504137172047076,0.6031015665608758,medium,0.45,0.45,0.2783882181415011,-0.324617062313859
reasoning-gym,reasoning-gym/reasoning-gym-cognition-number-sequence-easy00cea0a5-seed45-1,reasoning-gym-cognition-number-sequence-easy00cea0a5-seed45-1,0.9027257923358658,0.9020256471084488,0.09973242549276717,0.4868370977868628,saturated,0.954375,0.954375,0.1105649554560576,-0.1065464405609538
mmmlu,mmmlu/mmmlu-ja-jp-00093,mmmlu-ja-jp-00093,0.9024146023525638,0.9007469282152929,0.37932435979200646,0.7695679324073417,medium,0.6125,0.6125,0.4211220131980754,-0.2375845151338642
gso,gso/gso-tornadoweb--tornado-9a18f6c,gso-tornadoweb--tornado-9a18f6c,0.9024114370540595,0.8990669719863766,0.3377115638671528,0.5652838490401791,medium,0.6375,0.6375,0.375624480032918,0.1632543047050254
simpleqa,simpleqa/simpleqa-887,simpleqa-887,0.902117270148109,0.9007587121545013,0.2206399226145036,0.651160976925138,easy,0.8999999999999999,0.8999999999999999,0.2449489742783178,-0.1054091122287549
humanevalfix,humanevalfix/python-156,python-156,0.9020833524595173,0.9006417460841968,0.13834088828259306,0.8460980920902138,easy,0.9375,0.9375,0.1536025715930563,-0.1050594100209677
gso,gso/gso-pandas-dev--pandas-37e9e06,gso-pandas-dev--pandas-37e9e06,0.9018827560908321,0.8985211553009267,0.3864685618608747,0.5649460928539939,medium,0.6000000000000001,0.6000000000000001,0.4301162633521313,1.9585753832161838e-07
reasoning-gym,reasoning-gym/reasoning-gym-induction-list-functions-hard0292e21f-seed45-1,reasoning-gym-induction-list-functions-hard0292e21f-seed45-1,0.9018808372521094,0.9011749273446428,0.1080470781144621,0.49215870700612946,easy,0.945,0.945,0.1198957880828179,-0.1184437953096188
scicode,scicode/scicode-80,scicode-80,0.901863084640271,0.898238566823047,0.09358786307934525,0.6571679244175004,hard,0.2291665,0.2291665,0.1041904306228504,-0.1401326714029735
widesearch,widesearch/widesearch/widesearch-ws-zh-089,widesearch/widesearch-ws-zh-089,0.9017184649826725,0.8992541029267385,0.22334592222295468,0.6929787347461618,medium,0.59708175,0.59708175,0.2483679768555368,-0.1906864028563579
widesearch,widesearch/widesearch/widesearch-ws-zh-055,widesearch/widesearch-ws-zh-055,0.9016874251701025,0.8992223265610765,0.2899815592023487,0.6929545326649696,medium,0.6842727499999999,0.6842727499999999,0.3224803818109522,0.0072940830981142
dacode,dacode/dacode-data-wrangling-027,dacode-data-wrangling-027,0.901582884694213,0.900558086868878,0.16860403620194994,0.5517134150971459,easy,0.8405243125,0.8292627857142856,0.187221722463416,-0.114575707557895
research-code-bench,research-code-bench/eomt_initialize_upscale_module,eomt_initialize_upscale_module,0.9015259333569817,0.9003626348976198,0.43588618631323883,0.7649057847758791,medium,0.525,0.525,0.4841229182759271,-0.2533333170211425
research-code-bench,research-code-bench/eomt_process_image_features,eomt_process_image_features,0.9012581083370155,0.9000918132040284,0.42916897732829845,0.764676983246366,medium,0.3875,0.3875,0.4768057780690163,0.1015347310635933
scicode,scicode/scicode-50,scicode-50,0.901232379336936,0.8975858445908302,0.18920331097968004,0.6566569525196042,medium,0.45546875,0.45546875,0.2107913266679573,-0.1157914077401052
lawbench,lawbench/lawbench-3-5-20-one-shot,lawbench-3-5-20-one-shot,0.9012156455729136,0.8997148106389904,0.21505128251247776,0.7337130504190376,easy,0.779204125,0.779204125,0.2390216099251998,-0.0620276490628656
crustbench,crustbench/crustbench-inversion-list,crustbench-inversion-list,0.9012106200698176,0.8986357030949216,0.34922191467835184,0.6956275420207159,easy,0.775,0.7428571428571429,0.3886134431067269,-0.1556122849450399
mmmlu,mmmlu/mmmlu-zh-cn-00122,mmmlu-zh-cn-00122,0.9010732533050793,0.8993838789584065,0.35905022040901424,0.7673748287393416,medium,0.675,0.675,0.3992179855667828,-0.2101975707775336
compilebench,compilebench/coreutils-old-version,coreutils-old-version,0.9009572712457521,0.8837594602019858,0.36555366994992017,0.7184428284426935,easy,0.7625,0.7625,0.4136348026943574,-0.1482519282276718
humanevalfix,humanevalfix/python-33,python-33,0.9008747567389509,0.8994163042860045,0.09473270610438288,0.8449547958854092,saturated,0.9625,0.9625,0.1053268721647044,-0.0919274728502471
humanevalfix,humanevalfix/python-101,python-101,0.9008747567389509,0.8994163042860044,0.09473270610438286,0.8449547958854092,saturated,0.9625,0.9625,0.1053268721647044,-0.0919274728502471
humanevalfix,humanevalfix/python-13,python-13,0.9008747567389509,0.8994163042860044,0.09473270610438286,0.8449547958854092,saturated,0.9625,0.9625,0.1053268721647044,-0.0919274728502471
humanevalfix,humanevalfix/python-64,python-64,0.9008747567389508,0.8994163042860043,0.18946541220876578,0.8449547958854091,easy,0.925,0.925,0.2106537443294089,-0.0919274728502471
labbench,labbench/figqa-0155,figqa-0155,0.9008031835319554,0.8991674661455382,0.39177681995623387,0.6076192324674646,medium,0.4875,0.4875,0.4357106264483343,-0.1851850805549287
quixbugs,quixbugs/quixbugs-java-gcd,quixbugs-java-gcd,0.9007863314750454,0.897607182508113,0.1683013467202712,0.6812476460325362,easy,0.9375,0.9375,0.1875,-0.0860660606685127
simpleqa,simpleqa/simpleqa-2530,simpleqa-2530,0.9006794925685672,0.8993020427382402,0.21913280161090565,0.6456560153171268,easy,0.925,0.925,0.243669858620224,-0.0794718344883858
spreadsheetbench,spreadsheetbench/59639,59639,0.9005736718342477,0.8991019184940295,0.3645245707920682,0.6039468677785685,easy,0.7250000000000001,0.7250000000000001,0.4054318685056713,-0.17513326301391
swebench-verified,swebench-verified/django__django-13346,django__django-13346,0.9003955970038013,0.8974279805343087,0.36933822714301756,0.6288213253694412,medium,0.675,0.675,0.4115519408288582,-0.0784221385144277
mmmlu,mmmlu/mmmlu-hi-in-00064,mmmlu-hi-in-00064,0.9003909752377915,0.898690575769456,0.38768239626928586,0.7696475740210826,medium,0.5625,0.5625,0.4313858481684349,-0.2618582945583746
lawbench,lawbench/lawbench-2-8-7-one-shot,lawbench-2-8-7-one-shot,0.900375851421697,0.8988629413012978,0.14388389023482073,0.733023291935326,medium,0.4862499999999999,0.4862499999999999,0.1600732254313631,-0.0705687257173773
skillsbench,skillsbench/glm-lake-mendota,glm-lake-mendota,0.900316581584584,0.8952768522979958,0.31790996128628696,0.5458669045807317,medium,0.5625,0.5625,0.3550968177835448,-0.1726913989098699
scicode,scicode/scicode-71,scicode-71,0.9001361755937327,0.8964514127966895,0.19857358246080578,0.6558411037823071,medium,0.477314875,0.477314875,0.2215107027845593,-0.0134909079268744
lawbench,lawbench/lawbench-2-3-13-one-shot,lawbench-2-3-13-one-shot,0.9001052099880724,0.8985884108368271,0.15089861275192895,0.732801002670015,medium,0.6561941250000001,0.6561941250000001,0.1679285097961611,-0.0292807328959876
lawbench,lawbench/lawbench-2-7-19-one-shot,lawbench-2-7-19-one-shot,0.9000364300304701,0.8985186427238163,0.09511807167173934,0.7327445107794761,hard,0.2587054375,0.2587054375,0.1058609884636266,0.1179262772791708
mmmlu,mmmlu/mmmlu-es-la-00048,mmmlu-es-la-00048,0.9000071021305877,0.8983005033152583,0.3784607291127036,0.7683468535554486,medium,0.45,0.45,0.4213074886588179,-0.0919276255063875
featurebench-modal,featurebench-modal/pypa__packaging.013f3b03.test_metadata.e00b5801.lv1,pypa__packaging.013f3b03.test_metadata.e00b5801.lv1,0.8999452140001991,0.8979405837768454,0.3727737905446212,0.5616643891501842,medium,0.3875,0.3875,0.4151430476353904,0.2410064129249774
livecodebench,livecodebench/3229,3229,0.8999100494963196,0.8972030887071968,0.3263942341327616,0.6839562984518627,easy,0.7875000000000001,0.7875000000000001,0.3637908052713812,0.4169756810691439
hle,hle/hle/hle__66ed5e6a1d24f687ee9b06d1,hle/hle__66ed5e6a1d24f687ee9b06d1,0.8998006185007417,0.8979644130394252,0.3140870421226172,0.5550880041231444,medium,0.3875,0.3875,0.3497767144908305,0.2860457196728314
omnimath,omnimath/omnimath_2343,omnimath_2343,0.8996660513570222,0.8972681583565484,0.20558996271712524,0.49269202299871023,easy,0.8500000000000001,0.8500000000000001,0.2291287847477919,-0.169030678971164
simpleqa,simpleqa/simpleqa-2262,simpleqa-2262,0.899588285174403,0.8981965178382731,0.22899607857492218,0.640656255170294,easy,0.9,0.9,0.2549509756796392,-0.1012738305403572
kumo,kumo/energyenv-t4-a6-v1-s1,energyenv-t4-a6-v1-s1,0.8994591386582343,0.8981896180287551,0.1782289769613137,0.7025884771894887,easy,0.925,0.925,0.1984313483298443,-0.0975898530681048
kumo,kumo/philosophyenv-t4-a6-v1-s1,philosophyenv-t4-a6-v1-s1,0.8994591386582343,0.8981896180287554,0.17822897696131376,0.7025884771894887,easy,0.925,0.925,0.1984313483298443,-0.0975898530681048
kumo,kumo/neuroenv-t4-a6-v1-s0,neuroenv-t4-a6-v1-s0,0.8994591386582343,0.8981896180287554,0.17822897696131376,0.7025884771894887,easy,0.925,0.925,0.1984313483298443,-0.0975898530681048
kumo,kumo/chemicalenv-t4-a6-v1-s0,chemicalenv-t4-a6-v1-s0,0.8994591386582343,0.8981896180287551,0.1782289769613137,0.7025884771894887,easy,0.925,0.925,0.1984313483298443,-0.0975898530681048
swebenchpro,swebenchpro/instance_qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,instance_qutebrowser__qutebrowser-bf045f7ec7c27709ea3ef61cf41a24e8fdd2e7da-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,0.899422949677325,0.8953971113329252,0.28644836780443855,0.6233164296731943,easy,0.8125,0.8125,0.3199120973017432,-0.1513297860336092
simpleqa,simpleqa/simpleqa-3698,simpleqa-3698,0.8990883607210609,0.8976900398984208,0.23724123773880404,0.6447704702674636,easy,0.8875,0.8875,0.2642796813983247,-0.1099113118167139
widesearch,widesearch/widesearch/widesearch-ws-zh-070,widesearch/widesearch-ws-zh-070,0.8990560561413581,0.8965286126490064,0.2645384006965963,0.6909028254667995,medium,0.675625,0.675625,0.2950696686801271,-0.2435901193412926
crustbench,crustbench/crustbench-aes128-simd,crustbench-aes128-simd,0.8988898021695968,0.8962577369247828,0.3167455986101078,0.6955412217463777,easy,0.85,0.8285714285714285,0.3534090536243708,0.1924503130580681
lawbench,lawbench/lawbench-3-4-10-zero-shot,lawbench-3-4-10-zero-shot,0.898888726557268,0.8973544616966921,0.22154687461871922,0.7318018533362458,easy,0.774393875,0.774393875,0.246888920794827,-0.0773333539995769
dacode,dacode/dacode-ml-regression-017,dacode-ml-regression-017,0.8988564413138943,0.8978047872012469,0.3618598598379457,0.5791717953860513,easy,0.7749999999999999,0.7428571428571428,0.4030495994190252,-0.1503132776427579
omnimath,omnimath/omnimath_317,omnimath_317,0.8986731396864032,0.8962528282172056,0.3037275742966968,0.49460321271061514,easy,0.7125,0.7125,0.338886042793149,-0.2190474417023394
hle,hle/hle/hle__6723fd5a1e085509e462323d,hle/hle__6723fd5a1e085509e462323d,0.8985192101691616,0.8966608111451654,0.34125425036174684,0.555647515116821,medium,0.3125,0.3125,0.3805834336909582,0.2120092545219297
widesearch,widesearch/widesearch/widesearch-ws-en-031,widesearch/widesearch-ws-en-031,0.8984428352846036,0.8959008899517452,0.23339391019407946,0.6904246904609798,medium,0.6898776875,0.6898776875,0.260513091137403,-0.0726410105107332
simpleqa,simpleqa/simpleqa-2432,simpleqa-2432,0.89821466573875,0.8968049006183213,0.24534417001342368,0.6481328192505293,easy,0.8875,0.8875,0.2735758578529911,-0.1061765661892154
ineqmath,ineqmath/4,4,0.898143862185593,0.8958748661045883,0.13760868325924974,0.8077506425657913,easy,0.9375,0.9375,0.1536025715930563,0.231131228634621
labbench,labbench/figqa-0062,figqa-0062,0.898081619581546,0.8964034905056892,0.3500567535601826,0.6236765015444677,hard,0.25,0.25,0.3905124837953327,0.0330590694284609
arc-agi-2,arc-agi-2/a6f40cea_0,a6f40cea_0,0.8979849216296815,0.8952585578145357,0.3220131909811825,0.7108849439324497,hard,0.225,0.225,0.359687364248454,0.1615146942917286
crustbench,crustbench/crustbench-xopt,crustbench-xopt,0.8979453202879104,0.895290041783251,0.3450892284763682,0.6950144462884479,easy,0.825,0.7999999999999999,0.3854496446637726,-0.1232629085004109
replicationbench,replicationbench/gw_nsbh__equal_mass_slope,gw_nsbh__equal_mass_slope,0.8978982557134491,0.8941662371013789,0.3252894554415914,0.60867601064433,hard,0.2125,0.2125,0.3637908052713812,0.1508210451565548
gaia2,gaia2/gaia2-cli/0444_m0ergl6avxlx4l99cuka44o3kunemvpy,gaia2-cli/0444_m0ergl6avxlx4l99cuka44o3kunemvpy,0.8978975642338977,0.8934801564379794,0.22804538571894722,0.619857654788455,medium,0.3424999999999999,0.3424999999999999,0.2552327369284747,-0.1795626213696433
crmarena,crmarena/crmarena_0761_handle_time,crmarena_0761_handle_time,0.8978870339822396,0.8944844168938886,0.2674119471964533,0.6110780487936937,medium,0.425,0.425,0.2989565185775349,-0.3238749872614511
widesearch,widesearch/widesearch/widesearch-ws-zh-033,widesearch/widesearch-ws-zh-033,0.897763114392475,0.8952051065828588,0.3376485214057177,0.6898947046505923,medium,0.6664349375,0.6664349375,0.3771744809349627,-0.1979200690346776
crmarena,crmarena/crmarena_0581_named_entity_disambiguation,crmarena_0581_named_entity_disambiguation,0.8977474707921842,0.894340466311788,0.2269141103718087,0.6330691653066952,medium,0.425,0.425,0.2537222891273055,-0.3816162017890755
dacode,dacode/dacode-dm-csv-064,dacode-dm-csv-064,0.8977137040480401,0.8966508181984071,0.20008762177815834,0.574232614180939,easy,0.9,0.8857142857142858,0.22314999074019,-0.1217159163494761
omnimath,omnimath/omnimath_3580,omnimath_3580,0.8977112521417548,0.8952692471409536,0.23870932124615826,0.48485547765482495,easy,0.8374999999999999,0.8374999999999999,0.2666341125962693,-0.157358999597577
mmmlu,mmmlu/mmmlu-pt-br-00119,mmmlu-pt-br-00119,0.8974822973575732,0.8957349918521428,0.3785407763172642,0.7656986831806318,medium,0.6625000000000001,0.6625000000000001,0.4226035376094241,-0.2062030191360506
crmarena,crmarena/crmarena_0185_monthly_trend_analysis,crmarena_0185_monthly_trend_analysis,0.8974483303038171,0.8940319242771201,0.27893760218836433,0.5902151961067389,medium,0.3875,0.3875,0.3119995993587171,-0.3413690478830196
usaco,usaco/247,247,0.8974407243015183,0.894796389090543,0.35791855563621716,0.6760036208452993,medium,0.7,0.7,0.3999999999999999,0.4518481996195664
replicationbench,replicationbench/astm3__multimodal_classification_clip,astm3__multimodal_classification_clip,0.8972987915028552,0.8935461123617596,0.2517438320674851,0.6012752753154396,hard,0.175,0.175,0.2817356917396161,0.1603802495200237
gpqa-diamond,gpqa-diamond/99,99,0.8972436072227764,0.8953378701657876,0.26460793966024404,0.5311854441713053,easy,0.7875,0.7875,0.2955397604384222,-0.1856508857454522
financeagent_terminal,financeagent_terminal/financeagent-43,financeagent-43,0.8972355251770839,0.8919723069051342,0.3509928028373355,0.711431439274986,medium,0.6875,0.6875,0.3935019059674298,0.3198765115780206
usaco,usaco/741,741,0.8970461696715641,0.894392234877148,0.23557517264764427,0.6757019335931038,easy,0.825,0.825,0.2633913438213184,0.4166217746867625
research-code-bench,research-code-bench/eomt_add_query_tokens,eomt_add_query_tokens,0.8970243927195585,0.8958108472520058,0.44439238567178924,0.7610601418888208,medium,0.4375,0.4375,0.4960783708246107,-0.2927699117845793
research-code-bench,research-code-bench/eomt_generate_mask_logits,eomt_generate_mask_logits,0.8970243927195585,0.8958108472520058,0.44439238567178924,0.7610601418888208,medium,0.4375,0.4375,0.4960783708246107,-0.2927699117845793
livecodebench,livecodebench/abc355_c,abc355_c,0.8968752795386101,0.8940908787269706,0.18966531700346395,0.6809141886684589,easy,0.9,0.9,0.2121320343559642,0.3651485465760031
hle,hle/hle/hle__6736d80ac3870d903d810cb3,hle/hle__6736d80ac3870d903d810cb3,0.89686438970342,0.8949773778320012,0.38737506528121873,0.5614617324845635,medium,0.5874999999999999,0.5874999999999999,0.4328322423295196,0.3504635648639903
financeagent_terminal,financeagent_terminal/financeagent-9,financeagent-9,0.8967225344926935,0.8914345836540336,0.31020610666644655,0.7110125164996434,easy,0.7625000000000001,0.7625000000000001,0.3479852726768763,0.4173651661436666
quixbugs,quixbugs/quixbugs-python-subsequences,quixbugs-python-subsequences,0.8964389980763235,0.8931285009663906,0.31497819897619095,0.6799007287527992,easy,0.7749999999999999,0.7749999999999999,0.3526683994916471,0.27454873205779
scicode,scicode/scicode-65,scicode-65,0.8961716327389889,0.8923490239874203,0.22296322342328947,0.6528904960124854,medium,0.6416666249999999,0.6416666249999999,0.2498610044161741,-0.1291714624583244
kumo,kumo/licenseenv-t4-a6-v1-s1,licenseenv-t4-a6-v1-s1,0.8961109218678939,0.8948014797377921,0.13970083624816088,0.7001038454721419,easy,0.925,0.925,0.1561249499599599,-0.1240345553108435
gaia2,gaia2/gaia2-cli/0117_21kzyhlzscui6zvrqouyc1n2xuyhkbal,gaia2-cli/0117_21kzyhlzscui6zvrqouyc1n2xuyhkbal,0.895963275975633,0.8914670689943025,0.28286768931978956,0.6200528828363518,medium,0.30546875,0.30546875,0.3173058199882843,0.1163370368631773
research-code-bench,research-code-bench/len_update_steps,len_update_steps,0.8958504065246358,0.894623798897443,0.3571499108359398,0.7600572115537089,medium,0.325,0.325,0.3992179855667828,-0.3072117379852369
spreadsheetbench,spreadsheetbench/52917,52917,0.8958397985472637,0.8943018978488576,0.1512236479434002,0.6019142576155081,easy,0.9375,0.9375,0.1690968657308585,-0.0954328181893979
scicode,scicode/scicode-40,scicode-40,0.8957755211341538,0.8919391749980088,0.1773954852616886,0.6528006633859549,medium,0.3468749375,0.3468749375,0.1988874244278873,0.0175805386075552
compilebench,compilebench/jq-static-musl,jq-static-musl,0.8956188545320468,0.8775585243597914,0.25805982215392304,0.713762625710193,easy,0.834375,0.834375,0.2940656548714929,0.0740841325398911
kumo,kumo/spiceenv-t4-a6-v1-s1,spiceenv-t4-a6-v1-s1,0.8955754802693439,0.894259668025947,0.12194026592780949,0.7016657780913474,easy,0.9375,0.9375,0.1363589014329464,-0.1183450498547032
labbench,labbench/figqa-0147,figqa-0147,0.8955020243344857,0.8937838173504771,0.39971227455698455,0.6170269025785033,medium,0.4,0.4,0.4472135954999579,-0.2309400193933739
featurebench-modal,featurebench-modal/huggingface__accelerate.a73fd3a1.test_big_modeling.a10a845e.lv1,huggingface__accelerate.a73fd3a1.test_big_modeling.a10a845e.lv1,0.8954778420738881,0.8933887786571681,0.35718097884612565,0.5586266656560239,medium,0.3125,0.3125,0.3998046397929869,0.2018165981050671
financeagent_terminal,financeagent_terminal/financeagent-4,financeagent-4,0.8954704149784887,0.8901221603245206,0.32686244436679307,0.7099900001111158,easy,0.7124999999999999,0.7124999999999999,0.3672107705392096,0.2197299910231527
strongreject,strongreject/strongreject_violence_0010_prefix_injection,strongreject_violence_0010_prefix_injection,0.895462819356395,0.8897706354621616,0.22174643600326788,0.5492520412973153,easy,0.9,0.9,0.2492175254672111,-0.1036038771548161
labbench,labbench/figqa-0160,figqa-0160,0.8953785240386837,0.8936584012545286,0.3343763558306597,0.6193756235895614,medium,0.3,0.3,0.3741657386773941,0.2070197721851998
dacode,dacode/dacode-di-text-024,dacode-di-text-024,0.895318948395347,0.8942325720402723,0.28220347404322055,0.5561464973602115,easy,0.875,0.8571428571428571,0.3155817433482074,-0.1079581646023597
research-code-bench,research-code-bench/dyt_channel_split,dyt_channel_split,0.8951860717175941,0.8939520801945582,0.4058323380530419,0.7594896737636274,medium,0.4375,0.4375,0.4539754949333719,-0.0924219740252303
dacode,dacode/dacode-data-sa-058,dacode-data-sa-058,0.8950435542336084,0.8939544805830247,0.18812531163330024,0.5483975853117496,easy,0.9125,0.9000000000000001,0.2104417123236605,-0.1131830790004826
labbench,labbench/figqa-0177,figqa-0177,0.8950192951672366,0.8932936013792744,0.3557437324068258,0.6058901890544472,medium,0.4625,0.4625,0.3982383080518498,-0.2188189897201858
simpleqa,simpleqa/simpleqa-1989,simpleqa-1989,0.8950027603908092,0.893551021008813,0.25273439451659796,0.645589741646122,easy,0.8,0.8,0.282842712474619,-0.1825740142245135
featurebench-modal,featurebench-modal/astropy__astropy.b0db0daa.test_containers.6079987d.lv1,astropy__astropy.b0db0daa.test_containers.6079987d.lv1,0.8949568819310473,0.8928580005645188,0.3201786175687266,0.5598913550055298,hard,0.2625,0.2625,0.3585997071945263,0.1890053454405066
mmmlu,mmmlu/mmmlu-ja-jp-00094,mmmlu-ja-jp-00094,0.8948320273362778,0.8930421184801989,0.3514137757311495,0.7620067827591536,medium,0.6875,0.6875,0.3935019059674298,-0.2050489708248797
crustbench,crustbench/crustbench-megalania,crustbench-megalania,0.8947892939595733,0.8920566313217637,0.30157018296815047,0.6929975322286722,easy,0.8250000000000001,0.7999999999999999,0.3380617018914066,-0.1398599827490961
aider-polyglot,aider-polyglot/polyglot_javascript_alphametics,polyglot_javascript_alphametics,0.8947883274275473,0.8934417859684551,0.3429510365230673,0.6039465835681361,medium,0.6125,0.6125,0.3838538133196021,0.4119977158043792
labbench,labbench/figqa-0126,figqa-0126,0.8947249713208342,0.8929947147985743,0.37820724635186764,0.6134033902198306,medium,0.475,0.475,0.4235268586524354,-0.1981328895563794
dacode,dacode/dacode-dm-csv-007,dacode-dm-csv-007,0.8947076249619974,0.893615262257347,0.283449697085333,0.5540808474202445,easy,0.8875,0.8714285714285713,0.3171943330167788,-0.0969085265040993
aider-polyglot,aider-polyglot/polyglot_python_zipper,polyglot_python_zipper,0.8946474152643161,0.8932991725573076,0.3683166843730636,0.6029566167931284,medium,0.7,0.7,0.412310562561766,0.187867503052235
crustbench,crustbench/crustbench-file2str,crustbench-file2str,0.8945862471563463,0.8918486156104053,0.28288932678048007,0.6916713795734338,easy,0.8875,0.8714285714285713,0.3171943330167788,-0.0969085265040993
research-code-bench,research-code-bench/fractalgen_concatenate_patches,fractalgen_concatenate_patches,0.8944838716323265,0.8932420814120219,0.4374549929650096,0.7588897878621759,medium,0.4875,0.4875,0.4897384506039933,-0.2701991849735709
research-code-bench,research-code-bench/hyla_mlp_linear,hyla_mlp_linear,0.8944838716323265,0.8932420814120219,0.4374549929650096,0.7588897878621759,medium,0.4875,0.4875,0.4897384506039933,-0.2701991849735709
research-code-bench,research-code-bench/schedule_free_averaging_update,schedule_free_averaging_update,0.8944838716323265,0.8932420814120219,0.4374549929650096,0.7588897878621759,medium,0.4875,0.4875,0.4897384506039933,-0.2701991849735709
swebench-verified,swebench-verified/django__django-16493,django__django-16493,0.8944738103203954,0.8913399955206227,0.20903775811754363,0.6233576044848316,easy,0.8999999999999999,0.8999999999999999,0.2345207879911714,-0.1100961590087126
spreadsheetbench,spreadsheetbench/50088,50088,0.894317568243285,0.8927584728396798,0.3543025349969407,0.5989273598020703,easy,0.75,0.75,0.3968626966596886,-0.1626497924828765
swebenchpro,swebenchpro/instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,instance_navidrome__navidrome-56303cde23a4122d2447cbb266f942601a78d7e4,0.8941885188961934,0.8899655347405449,0.37478407766683997,0.6191947565079272,medium,0.6124999999999999,0.6124999999999999,0.4211220131980754,0.1302884823319762
usaco,usaco/260,260,0.8941694542701037,0.8914456610355547,0.23479907060383823,0.6735023183841381,easy,0.875,0.875,0.2633913438213184,0.2695789028887067
lawbench,lawbench/lawbench-3-7-24-one-shot,lawbench-3-7-24-one-shot,0.8941321112858674,0.8925297850574218,0.1498469778546911,0.7278950438729426,easy,0.845625,0.845625,0.1678901705729076,-0.083623294139917
scicode,scicode/scicode-25,scicode-25,0.8940755691104727,0.8901803404314066,0.3144583421957452,0.658548725500252,medium,0.6645833750000001,0.6645833750000001,0.3532524005679004,0.2421173795228117
medagentbench,medagentbench/task4_8,task4_8,0.8940173403271043,0.8898417783707717,0.1961566336248009,0.6356247483532014,easy,0.8625,0.8625,0.220439901106855,-0.1610521181207168
scicode,scicode/scicode-49,scicode-49,0.8939977351878071,0.8900998133422507,0.2980525040600268,0.6553032433059338,medium,0.6703125,0.6703125,0.3348529003066122,0.0542168667125401
